@relation avro
@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute CHURN numeric
@attribute AVERAGE_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVERAGE_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NR numeric
@attribute AGE numeric
@attribute N_FIX numeric
@attribute Buggy {true,false}
@data
40,41,41,0,0,0,0,1,1.0,0,false
28,29,29,0,0,0,0,1,1.0,0,false
28,29,29,0,0,0,0,1,1.0,0,false
449,450,450,0,0,0,0,1,1.0,0,false
1352,1352,1352,0,0,-4,-2,4,1.0,1,false
25,26,26,0,0,0,0,1,1.0,0,false
39,39,39,0,0,0,0,1,1.0,1,false
50,50,50,0,0,0,0,1,1.0,0,false
76,76,76,0,0,0,0,1,1.0,0,false
40,40,40,0,0,2,2,2,1.0,0,false
239,240,240,0,1,-17,-2,3,1.0,0,false
227,227,227,0,0,-6,-6,2,1.0,0,false
363,364,364,2,7,0,5,4,1.0,0,false
375,375,375,5,5,5,5,3,1.0,0,true
145,145,145,0,0,0,0,1,1.0,0,false
49,49,49,0,0,0,0,1,1.0,0,false
85,85,85,0,0,0,0,1,1.0,0,false
64,64,64,0,0,0,0,1,1.0,0,false
36,37,37,0,0,0,0,1,1.0,0,false
36,37,37,0,0,0,0,1,1.0,0,false
32,33,33,0,0,0,0,1,1.0,0,false
26,27,27,0,0,0,0,1,1.0,0,false
660,660,660,0,0,-32,-9,5,1.0,2,true
390,391,391,1,3,0,3,4,1.0,1,true
202,203,203,0,0,0,0,2,1.0,0,false
24,24,24,0,0,0,0,2,1.0,0,false
24,24,24,0,0,0,0,2,1.0,0,false
27,27,27,0,0,0,0,1,1.0,0,false
30,30,30,0,0,0,0,1,1.0,0,false
428,428,428,0,0,-86,0,4,1.0,0,false
972,972,972,35,48,19,21,3,1.0,0,false
123,124,124,155,155,171,171,3,1.0,0,false
562,562,562,43,86,45,91,3,1.0,0,false
205,205,205,0,0,0,0,2,1.0,0,false
37,38,38,0,0,0,0,1,1.0,0,false
35,36,36,0,0,0,0,1,1.0,0,false
276,277,277,8,13,11,16,4,1.0,0,false
316,316,316,43,65,-4,0,4,1.0,0,false
204,204,204,1,1,0,1,3,1.0,0,false
133,133,133,0,0,0,0,1,1.0,0,false
285,286,286,2,4,5,7,3,1.0,0,false
336,336,336,0,0,0,0,3,1.0,0,false
464,465,465,8,17,38,71,3,1.0,0,false
294,295,295,3,6,27,57,3,1.0,0,false
76,77,77,0,0,-2,-2,2,1.0,0,false
69,70,70,0,0,0,0,1,1.0,0,false
266,267,267,0,0,-6,-6,2,1.0,0,false
247,248,248,3,6,-1,4,3,1.0,0,false
217,218,218,3,10,5,23,4,1.0,0,false
99,100,100,0,0,0,0,1,1.0,0,false
191,192,192,0,0,0,0,1,1.0,0,false
476,477,477,1,1,0,1,3,1.0,0,false
95,96,96,0,0,0,0,1,1.0,0,false
549,550,550,0,0,0,0,1,1.0,0,true
136,137,137,0,0,0,0,2,1.0,0,false
33,33,33,0,0,0,0,1,1.0,0,false
478,478,478,1,1,0,0,3,1.0,1,true
140,140,140,0,0,0,0,1,1.0,0,false
111,111,111,0,1,2,4,3,1.0,1,true
34,34,34,0,0,0,0,1,1.0,0,false
39,39,39,0,0,0,0,1,1.0,0,false
36,37,37,0,0,0,0,1,1.0,0,false
202,202,202,0,0,-7,-7,3,1.0,1,true
106,107,107,0,0,0,0,1,1.0,0,false
57,58,58,0,0,2,2,2,1.0,1,false
43,44,44,1,1,0,0,2,1.0,0,false
27,28,28,0,0,0,0,2,1.0,0,false
25,26,26,0,0,0,0,1,1.0,0,false
53,54,54,0,0,0,0,1,1.0,0,false
88,89,89,0,0,0,0,1,1.0,0,false
107,107,107,0,0,0,0,1,1.0,0,false
132,132,132,5,5,8,8,2,1.0,0,false
169,169,169,0,0,0,0,1,1.0,0,false
21,21,21,0,0,0,0,1,1.0,0,false
32,32,32,0,0,0,0,1,1.0,0,false
51,51,51,0,0,0,0,1,1.0,0,false
47,47,47,0,0,0,0,1,1.0,0,false
87,87,87,2,2,2,2,2,1.0,0,false
142,142,142,0,0,1,1,2,1.0,0,false
263,263,263,17,35,-6,11,3,1.0,0,true
176,176,176,0,0,0,0,1,1.0,0,false
64,64,64,0,0,0,0,1,1.0,0,false
79,79,79,0,0,0,0,1,1.0,0,false
185,185,185,0,0,0,0,1,1.0,0,false
570,570,570,0,1,0,1,3,1.0,0,true
58,58,58,0,0,0,0,1,1.0,0,false
274,274,274,0,0,-59,-1,6,1.0,1,false
53,53,53,0,1,-1,-1,3,1.0,0,false
209,210,210,0,0,0,0,1,1.0,0,false
1296,1296,1296,74,293,219,1045,5,1.0,0,false
436,436,436,1,1,6,6,4,1.0,0,false
190,190,190,0,0,0,0,1,1.0,0,false
477,477,477,0,0,1,2,3,1.0,0,false
162,162,162,0,0,1,2,3,1.0,0,false
101,101,101,0,0,32,32,2,1.0,0,false
211,211,211,0,0,0,0,2,1.0,0,false
193,193,193,0,0,0,0,1,1.0,0,true
853,853,853,0,0,0,0,3,1.0,0,false
95,95,95,1,1,2,2,2,1.0,0,false
32,32,32,0,0,0,0,1,1.0,0,false
80,81,81,0,0,0,0,1,1.0,0,false
29,30,30,0,0,0,0,1,1.0,0,false
430,431,431,0,0,0,0,1,1.0,0,false
157,157,157,0,0,0,0,1,1.0,0,false
79,80,80,0,0,0,0,1,1.0,0,false
85,85,85,0,0,0,0,1,1.0,0,false
110,110,110,0,0,2,2,2,1.0,1,false
111,112,112,0,0,0,0,1,1.0,0,false
53,53,53,0,0,0,0,1,1.0,0,false
52,52,52,0,0,0,0,1,1.0,0,false
155,155,155,0,0,0,0,2,1.0,1,false
270,270,270,1,1,-5,-4,3,1.0,1,false
183,183,183,0,0,0,0,1,1.0,0,false
195,195,195,0,0,0,0,1,1.0,0,false
76,76,76,0,0,0,0,1,1.0,0,false
285,286,286,0,2,-4,0,6,1.0,2,false
260,261,261,2,4,0,4,7,1.0,3,false
55,56,56,0,0,0,0,1,1.0,0,false
102,102,102,0,0,0,0,1,1.0,0,false
390,390,390,0,0,-1,-1,2,1.0,0,false
35,35,35,0,0,0,0,1,1.0,0,false
144,144,144,0,0,0,0,2,1.0,0,false
119,120,120,0,0,0,0,1,1.0,0,false
71,72,72,0,0,0,0,1,1.0,0,false
75,76,76,0,0,0,0,1,1.0,0,false
69,70,70,0,0,-9,-9,2,1.0,1,false
80,81,81,0,0,0,0,1,1.0,0,false
63,63,63,0,0,0,0,2,1.0,1,false
120,121,121,0,0,0,0,1,1.0,0,false
98,99,99,15,15,18,18,2,1.0,1,false
54,54,54,0,0,0,0,1,1.0,0,false
267,267,267,0,0,0,0,1,1.0,0,false
55,55,55,0,0,0,0,1,1.0,0,false
46,46,46,0,0,0,0,1,1.0,0,false
226,226,226,0,0,0,0,1,1.0,0,false
54,54,54,0,0,0,0,1,1.0,0,false
270,270,270,0,0,0,0,1,1.0,0,false
74,74,74,0,0,0,0,1,1.0,0,false
359,359,359,0,0,0,0,1,1.0,0,false
78,78,78,0,0,0,0,1,1.0,0,false
180,180,180,0,0,0,0,1,1.0,0,false
57,57,57,0,0,0,0,1,1.0,0,false
50,50,50,0,0,0,0,1,1.0,0,false
243,243,243,0,0,0,0,1,1.0,0,false
254,254,254,2,2,-1,-1,2,1.0,0,false
306,306,306,0,0,0,0,1,1.0,0,false
139,139,139,0,0,0,0,1,1.0,0,false
375,375,375,1,1,0,0,2,1.0,0,false
75,75,75,0,0,0,0,1,1.0,0,false
222,222,222,0,0,0,0,1,1.0,0,false
32,32,32,0,0,0,0,1,1.0,0,false
103,103,103,0,0,0,0,1,1.0,0,false
187,187,187,0,0,0,0,1,1.0,0,false
142,142,142,0,0,1,1,2,1.0,0,false
25,25,25,0,0,0,0,1,1.0,0,false
117,117,117,2,2,0,0,2,1.0,0,false
262,262,262,0,0,4,5,3,1.0,0,false
41,41,41,0,0,0,0,2,1.0,0,false
92,92,92,1,1,1,1,2,1.0,0,false
48,48,48,2,4,0,0,3,1.0,1,false
219,219,219,2,3,2,3,4,1.0,1,false
44,44,44,1,1,0,0,2,1.0,0,false
88,88,88,1,2,-11,0,4,1.0,2,false
70,70,70,0,0,0,0,1,1.0,1,false
87,87,87,0,0,0,0,1,1.0,0,false
147,147,147,0,0,-1,0,3,1.0,1,false
47,47,47,0,0,0,0,2,1.0,0,false
324,324,324,0,1,9,34,5,1.0,3,false
48,48,48,5,5,7,7,2,1.0,1,false
829,829,829,2,3,-32,1,6,1.0,1,true
277,277,277,0,0,0,0,1,1.0,0,false
67,67,67,0,0,0,1,3,1.0,1,false
78,78,78,0,0,1,2,3,1.0,1,false
98,98,98,0,0,-18,-18,3,1.0,1,false
49,49,49,0,0,0,0,2,1.0,0,false
167,167,167,1,1,0,0,2,1.0,0,false
35,35,35,0,0,0,0,1,1.0,0,false
105,105,105,3,3,0,0,2,1.0,0,false
142,142,142,0,0,0,0,1,1.0,0,false
218,218,218,3,3,0,0,2,1.0,0,false
80,80,80,0,0,0,0,1,1.0,0,false
38,38,38,0,0,0,0,1,1.0,0,false
438,438,438,3,3,0,0,2,1.0,0,false
260,260,260,3,3,0,0,2,1.0,0,false
183,183,183,0,0,0,0,2,1.0,0,false
226,226,226,0,0,0,0,1,1.0,0,false
279,279,279,0,0,0,0,1,1.0,0,false
32,32,32,0,0,0,0,1,1.0,0,false
117,117,117,6,12,0,0,3,1.0,1,false
104,104,104,0,0,0,0,1,1.0,0,false
76,76,76,0,0,0,0,1,1.0,0,false
46,46,46,0,0,0,0,1,1.0,0,false
84,84,84,1,2,8,9,3,1.0,0,false
56,56,56,0,0,-1,-1,3,1.0,1,false
28,28,28,0,0,0,0,1,1.0,0,false
55,56,56,0,0,0,0,1,1.0,0,false
187,187,187,0,0,-20,-20,2,1.0,1,false
28,28,28,0,0,-3,-3,2,1.0,0,false
50,50,50,0,0,0,0,3,1.0,1,false
41,41,41,0,0,0,0,1,1.0,0,false
113,113,113,0,0,-12,-12,3,1.0,1,false
87,88,88,0,0,1,1,2,1.0,1,false
51,51,51,0,0,0,0,1,1.0,0,false
144,144,144,1,1,0,1,4,1.0,1,false
117,117,117,0,0,0,0,1,1.0,0,false
28,28,28,0,0,-3,-3,2,1.0,0,false
57,57,57,0,0,-3,-3,2,1.0,0,false
60,60,60,0,0,0,0,1,1.0,0,false
62,62,62,0,0,0,0,1,1.0,0,false
83,83,83,0,0,0,0,1,1.0,0,false
60,60,60,0,0,0,0,1,1.0,0,false
63,63,63,0,0,0,0,1,1.0,0,false
522,522,522,0,0,-70,-70,2,1.0,1,false
43,43,43,0,0,0,0,1,1.0,0,false
247,247,247,0,0,0,0,1,1.0,0,false
35,36,36,0,0,0,0,1,1.0,0,false
42,42,42,0,0,0,0,1,1.0,0,false
57,58,58,0,0,0,0,1,1.0,0,false
91,91,91,65,65,65,65,2,1.0,1,false
61,61,61,0,0,0,0,2,1.0,0,false
92,92,92,1,1,0,1,3,1.0,0,false
93,93,93,0,0,0,0,1,1.0,0,false
