@relation avro
@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute CHURN numeric
@attribute AVERAGE_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVERAGE_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NR numeric
@attribute N_AUTH numeric
@attribute N_FIX numeric
@attribute Buggy {true,false}
@data
50,50,50,0,0,-18,-18,2,1,0,false
79,79,79,0,0,-18,-18,2,1,0,false
67,67,67,0,0,-18,-18,2,1,0,false
87,87,87,0,0,-18,-18,2,1,0,false
45,5,5,0,0,0,0,1,1,0,false
28,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
459,10,10,0,0,0,0,1,1,0,false
1479,44,44,7,16,-24,10,7,1,1,false
25,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
47,47,47,0,0,0,0,1,1,0,false
184,184,184,0,0,0,0,1,1,0,false
30,30,30,0,0,0,0,1,1,0,false
215,215,215,0,0,0,0,1,1,0,true
50,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,1,1,0,false
41,0,0,0,0,0,0,1,1,0,false
245,0,0,0,0,0,0,1,1,0,false
227,0,0,0,0,0,0,0,0,0,false
363,0,0,0,0,0,0,1,1,0,false
407,0,0,0,0,0,0,1,1,0,false
145,0,0,0,0,0,0,0,0,0,false
49,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
42,42,42,0,0,0,0,1,1,0,false
36,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,1,1,0,false
83,0,0,5,9,6,9,3,1,0,false
32,0,0,0,0,0,0,0,0,0,false
26,0,0,0,0,0,0,0,0,0,false
866,199,199,1,2,-90,-17,8,1,0,true
376,44,-22,11,33,12,32,7,2,0,true
207,1,1,0,0,0,0,3,1,0,false
24,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
27,0,0,0,0,0,0,0,0,0,false
260,260,260,0,0,0,0,1,1,0,true
30,0,0,0,0,0,0,0,0,0,false
428,0,0,0,0,0,0,0,0,0,false
979,7,7,0,0,0,0,1,1,0,false
123,0,0,0,0,0,0,0,0,0,false
562,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
283,7,7,0,0,-7,-7,2,1,0,false
316,0,0,0,0,0,0,1,1,0,false
204,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
285,0,0,0,0,0,0,1,1,0,false
336,0,0,0,0,0,0,1,1,0,false
701,245,237,0,1,-101,-5,3,2,1,false
301,7,7,0,0,3,3,2,2,1,false
76,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
266,0,0,0,0,0,0,0,0,0,false
253,6,6,0,0,-6,-6,2,1,0,false
217,0,0,0,0,0,0,1,1,0,false
100,1,1,0,0,0,0,1,1,1,false
191,0,0,0,0,0,0,0,0,0,false
476,0,0,0,0,0,0,1,1,0,false
95,0,0,0,0,0,0,0,0,0,false
551,1,1,0,0,-1,-1,2,2,1,false
136,0,0,0,0,0,0,0,0,0,false
33,0,0,0,0,0,0,0,0,0,false
474,17,3,11,19,1,11,6,1,1,false
140,0,0,0,0,0,0,1,1,0,false
111,0,0,0,0,0,0,1,1,0,false
34,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
271,69,69,0,0,-20,2,7,1,0,false
75,55,-31,21,43,18,50,3,1,0,false
57,0,0,0,0,0,0,0,0,0,false
124,124,124,0,0,0,0,1,1,0,false
59,16,16,0,0,0,0,1,1,0,false
32,5,5,0,0,0,0,1,1,0,false
25,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
53,53,53,0,0,0,0,1,1,0,false
88,0,0,0,0,0,0,0,0,0,false
107,0,0,0,0,0,0,0,0,0,false
133,1,15,0,0,0,0,1,1,0,false
169,0,0,0,0,0,0,0,0,0,false
21,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
281,0,0,0,0,-17,-17,2,1,0,false
176,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
185,0,0,0,0,0,0,0,0,0,false
598,14,14,0,0,-8,0,4,1,1,false
93,93,93,0,0,-17,-17,2,1,0,false
58,0,0,0,0,0,0,0,0,0,false
86,86,86,0,0,0,0,1,1,0,false
331,57,57,0,0,-28,-28,2,1,0,false
53,0,0,0,0,0,0,0,0,0,false
90,90,90,0,0,0,0,1,1,0,false
209,0,0,0,0,0,0,0,0,0,false
1296,0,0,0,0,0,0,0,0,0,false
436,0,0,0,0,0,0,0,0,0,false
190,0,0,0,0,0,0,0,0,0,false
477,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
196,95,95,0,0,-14,-14,2,2,1,false
211,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,1,1,0,false
853,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
94,14,14,0,0,0,0,1,1,0,false
35,6,6,0,0,0,0,1,1,0,false
685,235,243,4,4,-96,4,5,2,0,false
162,5,5,0,0,0,0,1,1,0,false
162,0,0,0,0,0,0,1,1,0,false
39,0,0,0,0,0,0,1,1,0,false
79,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
110,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
52,0,0,0,0,0,0,0,0,0,false
159,5,7,3,5,-2,-1,4,2,1,false
403,0,0,52,57,151,209,3,2,0,true
183,0,0,0,0,0,0,0,0,0,false
215,0,0,0,0,0,0,2,1,0,false
76,0,0,0,0,0,0,0,0,0,false
563,1,-1,21,51,-56,1,6,1,0,false
257,0,0,0,1,0,1,3,1,0,false
55,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
403,0,0,0,0,0,0,1,1,0,false
35,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,2,1,0,false
119,0,0,0,0,0,0,0,0,0,false
108,0,0,0,0,0,0,2,1,0,false
91,0,0,0,0,-15,-15,2,1,0,false
69,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,1,1,0,false
63,0,0,0,0,0,0,0,0,0,false
160,0,0,0,0,21,26,3,1,0,false
102,4,4,0,0,0,0,1,1,1,false
54,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
270,0,0,0,0,0,0,0,0,0,false
74,0,0,0,0,0,0,0,0,0,false
359,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
243,0,0,0,0,0,0,0,0,0,false
254,0,0,0,0,0,0,0,0,0,false
306,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
372,-1,1,0,0,0,0,1,1,0,false
75,0,0,0,0,0,0,0,0,0,false
222,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
103,0,0,0,0,0,0,0,0,0,false
186,1,-1,0,0,0,0,1,1,0,false
142,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
260,-2,2,0,0,0,0,2,1,0,false
77,77,77,0,0,0,0,1,1,0,false
41,0,0,0,0,0,0,0,0,0,false
87,-3,3,1,1,1,1,2,1,0,false
48,0,0,0,0,0,0,0,0,0,false
265,0,0,0,0,0,0,1,1,0,false
44,0,0,0,0,0,0,0,0,0,false
91,0,0,1,1,1,1,2,1,0,false
70,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,1,1,0,true
87,0,0,0,0,0,0,0,0,0,false
147,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
338,-5,5,4,7,-3,3,4,1,0,false
48,0,0,0,0,0,0,0,0,0,false
902,31,29,1,1,-35,-23,5,2,1,false
678,401,401,0,0,0,0,1,1,0,true
101,101,101,2,2,3,3,2,1,0,false
67,0,0,0,0,0,0,0,0,0,false
139,2,0,1,1,1,2,3,2,0,true
545,0,2,2,3,-65,2,4,1,0,true
100,2,0,1,1,1,2,3,2,0,false
76,0,0,0,0,-1,-1,2,1,0,false
168,0,0,0,0,0,0,1,1,0,false
35,0,0,0,0,0,0,0,0,0,false
105,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
218,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
38,0,0,0,0,0,0,0,0,0,false
439,1,1,0,0,0,0,1,1,0,false
260,0,0,0,0,0,0,0,0,0,false
183,0,0,0,0,0,0,2,2,0,true
226,0,0,0,0,0,0,1,1,0,false
279,0,0,0,0,0,0,1,1,0,false
32,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
104,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
82,-2,2,0,0,0,0,2,1,0,false
55,-1,1,0,0,0,0,1,1,0,false
73,73,73,0,0,0,0,1,1,0,false
147,147,147,0,0,0,0,1,1,0,true
61,0,0,0,0,0,0,1,1,0,false
98,0,0,0,0,0,0,1,1,0,false
28,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
194,0,0,0,0,0,0,1,1,0,false
28,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,1,1,0,false
124,0,0,20,20,-6,-6,2,1,0,false
87,0,0,0,0,0,0,0,0,0,false
65,0,0,0,0,0,0,1,1,0,false
140,2,-2,0,0,0,0,1,1,1,false
134,0,0,0,0,0,0,1,1,0,false
117,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
62,0,0,0,0,0,0,0,0,0,false
89,0,0,0,0,0,0,1,1,0,false
60,0,0,0,0,0,0,0,0,0,false
68,0,0,0,0,0,0,1,1,0,false
522,0,0,0,0,0,0,2,1,1,false
43,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
125,34,34,0,0,2,2,2,2,1,false
61,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,1,1,0,false
92,1,-1,0,0,0,0,1,1,0,false
80,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,1,1,0,false
59,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
81,1,-1,0,0,0,0,1,1,0,false
173,43,41,0,0,0,0,3,3,1,false
36,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,1,1,0,false
56,0,0,0,0,0,0,1,1,0,false
154,0,0,0,0,0,0,1,1,0,false
159,0,0,0,0,0,0,0,0,0,false
250,0,0,0,0,0,0,1,1,0,false
192,0,0,1,1,-26,-26,2,1,0,false
144,0,0,0,0,0,0,0,0,0,false
176,0,0,0,0,3,6,3,1,0,false
130,130,130,0,0,2,3,3,2,2,false
206,1,-1,0,0,0,0,1,1,0,false
90,0,0,0,0,0,0,1,1,0,false
57,2,0,1,1,0,0,2,2,1,false
151,8,8,2,2,2,2,2,2,1,false
78,0,0,0,0,0,0,1,1,0,false
72,6,6,0,0,-1,0,3,2,1,false
73,7,7,0,0,0,1,3,2,1,false
324,324,324,0,1,10,14,4,1,0,false
81,82,82,5,5,5,5,3,1,0,false
66,67,67,0,0,0,0,1,1,0,false
1648,1648,1648,0,0,0,0,1,1,0,false
79,79,79,0,0,-1,0,3,1,0,false
239,239,239,8,12,1,7,4,1,1,false
91,91,91,5,5,5,5,2,1,0,false
57,58,58,0,0,0,0,1,1,0,false
92,92,92,0,0,-20,-20,2,1,1,false
47,47,47,0,0,0,0,1,1,0,false
315,316,316,0,0,0,0,1,1,0,false
1567,1567,1567,0,0,0,0,1,1,0,false
315,316,316,0,0,0,0,1,1,0,false
1491,1492,1492,6,6,15,15,2,1,1,false
85,0,0,0,0,0,0,1,1,1,false
94,94,94,0,0,0,0,1,1,0,false
54,0,0,0,0,0,0,0,0,0,false
75,-2,2,0,0,0,0,1,1,0,false
137,0,0,0,0,0,0,0,0,0,false
133,3,3,0,0,3,3,2,2,1,false
79,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
99,1,1,0,0,0,0,1,1,0,false
115,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
118,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,1,1,0,false
94,1,-1,0,0,0,0,1,1,1,false
88,0,0,0,0,0,0,1,1,0,false
51,0,0,0,0,0,0,0,0,0,false
111,11,-1,0,0,0,0,1,1,1,false
267,231,231,0,0,-231,-231,2,1,0,true
11,0,0,0,0,0,0,1,1,0,false
